id,message,original,genre
3884,Digicel is giving a lot of problems in B.B. Calls cannot get through. ,Digicel bay ampil problem isit nan B. B. Apel pa vle pase.,direct
3885,"I am asking you to think of the people who went to the provinces like I did. I am from Gonaives, I left a long time ago, now I'm in Gonaive again, my two hands/tomorrow.. ",Map mande pou nou fe yon ti panse avek moun ki ale nan provins yo tankou mwen menm m si moun gonaiv m kite gonaiv lontan lontan jodi a m gonaiv de main m,direct
3886,Dont send messages to this phone anymore. Bunch of crap ,. Pa voye mesaj ank sou telefon sa. Bann tenten.,direct
3887,"People who are located above Descaillets need shelter (tents) to protect the babies from light rain (outside), because they are sick. please help us ",Moun anwo dekayt beswen tant pou seren ti bebe yo malad tanpri souple ede nou.,direct
3888,I don't have money to go and give blood in PAP from La Gonave ,"Mwen pa gen kob, pou m ale bay san Port au prince depi lagonav",direct
3889,"I don't understand what youre doing because I am a victim, I can't be going to give blood, on the contrary, I need YOU to help ME ",MWEN PA KONPRANN SA NAP FE A PASKE SE YON VIKTIM MWEN YE  MWEN PAKA NAN BAY SAN OKONTRE SE EDE POU NOU EDE MWEN,direct
3890,They are no longer at the hospital. Find them for me please ,YO PA LOPITAL ANKO MWEN PA JWEN YO FEM JWEN ADRES KOTE YO YEA TANPRI,direct
3891,I need some information on how to behave after this earthquake. ,Mwen bezwen enfosyon sou ki konpotman pou mwen genyen apre trenbleman te a!,direct
3893,NOTES: Inquiry. No action needed at this time,M bezwen gen enfomasyon sou eta avansman evenman yo en haiti,direct
3894,You  discharge my phone too much. Don't I send me any more messages. ,Nou fout dichaj telefon mwen trop pa fout voye mesaj banmwen ank.,direct
3895,in all those sms you send i cannot find answer and for what reason ,NAN TOUT MESAJ SA YO NAP VOYEA MWEN PA JANM JWEN REPONS NOU LE M MANDE NOU YON ED POUKI REZON,direct
3896,We would like to know were to find help because our neighborhood is organised to go find that help. Thank you! ,Nou ta renmen konnen ki kote yo bay d yo paske katye an oganize e gen komite pou ale chache yo. Mesi!,direct
3897,I am not sick thanks God. However I am in dire need of food in order to survive ,Mwen pa malad gras a dye se maje m bezwen grangou ap touye moun enpas filadlfya,direct
3898,"The area is Muller in the Carrefour Feuilles area. Give us informatioon so we can go and get food, water, medicine and the other necessary aid. We have a comitee and we are organised ","Katye an se Muller zon kafou-fy. Ban nou enfomasyon pou n ka al chache manje, dlo, medikaman ak lot d nesesi. Nou gen komite e nou ganize.",direct
3899,"Pass this message for me to the authorities, we need food for the victims who took refuge in St-MArc ",fe mesaj sa pase pou mwen bay otorite yo pou mwen voye mange pou moun sinistre ki vinn pran abri st mak yo.,direct
3900,".. his/her care, how can you help me please, answer .. ",swen li koman nou ka ede m silvou pl repons,direct
3901,My pregnant wife is in the hospital St.Therese in Miragoane. On the 12th she was hit by debris. She was told that the foetus has moved. I have no money. ,Mwen gen madanm mwen ki ansent blok te frape li 12 janvye li ale lopital yo di li pitit la de plase. Li lopital senterz miragwan mwen pagen kob pou pran,direct
3902,"Dear God, don't let me be sick or injured, I only need food, so I can eat ","BDieu fe m pa malad, ni blese mange selman beswen, pou m mange.",direct
3903,NOTES: looking for work - construction,"ISIDOR Kesnel,topographeet technicien en construction",direct
3904,"From where I am lying, I cannot walk to Delmas 33 and I do not have a car. ",Kote mwen kouche a mwen paka mache al delma 33 ni mwen pagen machin,direct
3905,My injured family and friends are in the hospital in Hinche ,Fanmiy ak zanmi m ki blese yo nan lopital ench.,direct
3906,NOTES: Concerns about remainder of school year,Sil vouple ki le lekol la ap ouvri,direct
3907,"4636, I want to let you know that I have space to have more than 50 people sleep ","4636, M VLE F NOU KONNEN KM GEN KOTE POUM BAY PLIS PASE 50 0 MOUN DOMI,",direct
3908,"We need some food, water and medicine in the town of Pernier, ","We need some food, water, medecine at pernier, please",direct
3910,NOTES: Gossip. Personal. Not an emergency.,Mwen ta rinmen konyen plus gaye toujou en ve tranblemen de te,direct
3911,NOTES: Discard. Not an emergency.,"a?patikilyman 11zym seksyon vil kote anpil moun pral mouri grangou.Nou ka rele m sou nimewo sa a pou plis enfomasyon,msi.",direct
3912,the population is very hopeful..without hope life makes no sense ,f popilasyon an rete espwa kom lespwa f viv.,direct
3913,NOTES: Personal concerns and offer of help to ditribute goods.,"a?patikilyman 11zym seksyon vil kote anpil moun pral mouri grangou. Nou ka rele m sou nimewo sa a pou plis enfomasyon, tanpri fe m jwenn yon repons ki ka",direct
3914,What should I do when I get a reply if I am in an elevator? ,Kisa poum fe le gen yon replik kap pase si mwen yon asanseur.,direct
3915,"If kids have skin problems, where can I go with them ","Si yon timoun gen pwoblem po, ki kote pou m al av l?",direct
3916,NOTES: An opinion and request to the Gvt,"Jodi ya tou moun okay yon mach an memwa, detranblement de te yap rele vive usa, mwen mande preval ak belrive ba peyi chans li, jesnel zamor",direct
3917,People at Grand saline and Le Lambi are asking for help. They have been neglected to date. They are in difficulties. The reservoir is flooded? ,( Tr : Mezanmi mounn grande saline le lambi ap rele pote yo sekou paske yo pa w pesonn jiska prezan. Nou gen pwoblem dlo. Nou gen rezvwa ki ka pran dlo. Ed,direct
3918,There are about 20 houses that are damaged and hundreds of victims coming out of Port-au-Prince. We would like to assist them as possible ,ke D 20 kay andomaje e du santan viktim stan d pa o prens. nou tap renmen asiste moun sa yo nan mezi ki posib. Ok,direct
3919,NOTES: Comment and political opinion. No emergency.,enfomasyon nou dwe konnen  Gouvenman an ap parel pou bay yon fo rapo pou di mas pap ki sinistre yo jwenn bonjan ed umaniti alos jouk kounnye a Moun pa jw,direct
3920,NOTES: Statement. No emergency.,Mwen menm tou mwen sinistre men mwen pa janm jwenn anyen,direct
3921,NOTES: The stench of death is overwhelming the citizens,be juska presan pesonn pa ka respire ak sant m,direct
3922,can I have infos about the earthquake? ,Puis-je avoir des informations sur le seisme s. v. p?,direct
3923,are the files open so the opening of this school is on 1rst of febuary ,ESKE DOSYE OUVTI LEKOL LA KONFIME VRE PASKE YO DIM SE 1FEVRIER,direct
3926,"and if I dont get the passport, I am pregnant for birth very soon ",E SIM PA GEN PASP M ANSENT PA LONTAN POU AKOUCHE M TA RENMEN SLMA,direct
3927,"Please, I have a lot of problems, I cannot stay any longer. Please help me find a place right away so that I can go to Senegal, its very important. The address and number of the Senegalese Consulate in Haiti.. ","S. V. P MWEN GEN PWOBLEM MWEN PAKA RETE ANKO, TANPRI FEM JWENN PLAS TOU SWIT POUM M AL SENEGAL C IMPOTAN. LADRESS E NIMERO DU CONSULAT SENEGALAIS EN HAITI C",direct
3928,"Western Union, in which zone is open? ",western union nan ki zon ki ouv,direct
3929,I need advance notice for the earthquake ,Mwen bewzen prevansyon de tranbleman de ta a,direct
3930,What is the greatest magnitude that an aftershock can be? ,KI PI GWO MAGNITUDE YOUN TT KAPAB GENYEN,direct
3931,"We need water, tarps and tents for our little baby. ",Nou bezwen dlo potab ak tant pou ti bebe Lavale.,direct
3932,"Please help me I am in necessity (i.e. Mayday, SOS) ",Edem silvouple mwen gen nesesite,direct
3933,"(food?) and water send us aid, urgent ",e ak dlo voye ed pou nou ijan.,direct
3934,"how come red cross doesn't provide people with nutrition that could make increse blood in our body. I beleive it is impossible to donate blood because everyone has their own problems, because they are weak. ","Poukisa la kwa roujpa bay moun nitrisyon ki ka bayo san, , mwen rete kw li enposib poun bay la kwa rouj san paske tout moun gen pwoblem payo, paske yon mo",direct
3935,"what if I don't have my passport. I'm preagnant not far from water break, I would like..s ",E SIM PA GEN PASP MEN M ANSENT PA LONTAN POU AKOUCHE M TA RENMEN S,direct
3936,I would like to volunteer my services to the Red Cross or USAID. How would I accomplish that? ,Mwen vle bay ed volonte nan lakwawouj oubyen nan USAID ki demach m ka fe?,direct
3937,"Is it possible for Haitian people to have their passport done in the DOminican Republic? If so, can we get it in urgent? ",Eske Ayisyen ki pa t' ko genyen pasp ka al f l' sen-domeng epi kijan moun nan ka fe pou l' posede l' an ijans.,direct
3938,Hello. Isn't there any other information I should know for today after the information you've sent me. Please. ,Salut Est-ce qu'il en  pas d'autre information que Je devrais savoir pour auJourd'hui apres les informations que vous m'avez envoys. SVP.,direct
3939,Is there a risk of having another earthquake of same magnitude? ,Eske gen risk yon seism menm ampleur ya ankor?,direct
3940,what is the highest earthquake magnitude that can be had? ,KI PI GWO MAGNITUDE YOUN TT KAPAB GENYEN,direct
3941,Where is there a Western Union that is opened? ,western union nan ki zon ki ouv,direct
3942,"If my child is sick, where should I take him/her? ","Si yon timoun gen pwoblem po, ki kote pou m al av l?",direct
3943,I would like to know how many aftershocks have occured in Haiti. ,MWEN TA REMEN GEN INFOMASYON SOU KANTITE TRANBLEMAN KI FET AN AYITI,direct
3944,Is it possible to know how many people died during the quake? ,ESKE NOU KAPAB DIM KANTITE MOUN KI MOURI PANDAN EVENEMAN,direct
3945,I'm writing to ask you to help us we are at Thomassin 48 on the terrain ,Mwen ekri poum mande nou edem nou nan tomasin 48 sou terin 4636,direct
3946,What should one do if they have a lot of bumps/pimples that are growing? ,Si yon moun genyen anpil boul ki leve sou ke li kisa pou li fe? PAYEN ERIC,direct
3947,"Hospital Medecin Sans Frontiers (Doctors without borders) located at Delmas 19 is closed. Hospital San Louis Gonzague situated at Delmas 33, will take care of all the sick for free. ",4636 : Opital Medesen san Fwonti delmas 19 la fmen. Opital sen lwi gonzag nan delma 33 pran an chaj gratwitman tout moun ki malad ou blese,direct
3948,We have 4 people (refugees) coming from Port-au-Prince. Our means are very limited. We need some aid to continue assisting them ,"Nou genyen kat moun ki soti Potoprens, mwayen nou fb. Nou bezwen ed pou kapab kontinye asiste yo.",direct
3950,"The earthquake gave us one call on tuesday afternoon. after that it gave us a ring, today it is out of minutes. it hasnt forgotten us just wait til it tops up. ","Tranbleman an te ba nou yon sel apel madi apremidi. aprsa se chak jou li bipe nou, jodi a li pa gen kat. men sepa bliye li bliye nou depi li jwenn pappad",direct
3951,"If I want to finish my education in the US, I have people who are waiting for me but they are not my family CSM this be done ",SI M BEZWEN AL FIN KLAS MWEN OZETA ZINI M GEN MOUN KAP TANN MWEN SEYO KAP ANTRE M MEN YO PA FANMI M. ESKE MA K ALE?,direct
3953,We need to set the price of transportation all of the taxi/bus drivers have raised their prices. ,FOK NOU BAY PRI MACHIN YO PASKE TOUT CHOFE MOUTE MACHIN,direct
3954,"Help please I have three children, my house collapsed, I don't have water I don't have food, I haven't found anyone to save me. ","Aide sil vouple mwen gen 3 ti moun, kay mwen kraze, m pa gen dlo m pa gen manje, mwen pa jwenn pesonn ki pou sove m.",direct
3955,"I see them escaping from justice in a Toyota Rav 4, license place L ",WEN MSOVE DE JISTS YO NAN YON MACHIN TOYOTA RAVKAT NIMERO PLAK L,direct
3956,"I am asking for help, a gang just pulled out their guns on me ",MAP MANDE KONKOU KOUNYE A MENM MEN DE GANG AME KISOT RALE ZAM SOU M,direct
3957,What did the government say about schools? How many people have died and how many were wounded after the earthquake? How can 2 demonstrations help? ,Kisa gouvenman an di sou kesyon lekol la?konbyen moun ki mouri e konbyen moun ki blese pandan tranbleman de ta a?ki jan 2 demonstraksyon kap fet pou ede,direct
3958,What is the exchange rate for American dollars today. ,Kobyen tau dola ameriken an ye pou jodi a.,direct
3959,Hello how are we I would like to reach-get a pice of information ,Bonjour koman nou ye mwen ta renmen jwenn yon ti enfomasyon.,direct
3960,lazy ass says he can change the country.where is this? ,"u. Piga li chita ap ranse, ap di se li ki ka change peyi. Ki b sa?",direct
3961,We can get some electricity in the EDH area ,Kila popilasyon nan zonn metwopolitan ka espere yon ti kouran nan men EDH?,direct
3962,"also water, spend help for us. Urgent! ",e ak dlo voye ed pou nou ijan.,direct
3963,"Good evening to the reader of this message. I would like to know where there is food distribution because we are at Christ Roi Street, at the intersection/entry of Nazon. No one here has tents, food. ",Bonswa ak moun kap li mesaj sa Mwen ta renmen konnen ki kote Wap bay manje yo paske mwen nan ri kriswa pou rantre nazon pa gen oken moun ki gen tant manj,direct
3964,"Why doesn't the red cross give nutrition to people who gave them blood. I still believe it's impossible for to give blood to the red cross because everyone has his problems, because a person (..) ","Poukisa la kwa roujpa bay moun nitrisyon ki ka bayo san, , mwen rete kw li enposib poun bay la kwa rouj san paske tout moun gen pwoblem payo, paske yon mo",direct
3965,Please help me. I have needs. ,Edem silvouple mwen gen nesesite,direct
3966,"Thank you Digicel pfor your service. However, I have a lot of difficulties to place a call. For all the time that I have been trying, not even one call got through. I hope that you help me ","Mesi digicel pou sevis ou. Sepandan mwen gen anpil difikilte pou m fe yon apel, nan tout apel mwen f depi ye menm yon sel pa pase. Al na ede m",direct
